brand,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Volkswagen Polo Petrol Comfortline 1.2L,Volkswagen,2011,2.5662564153311536,110000,True,True,True,1,16.47,1198.0,0.0,5.0
Volkswagen Jetta 2.0L TDI Highline AT,Volkswagen,2013,2.61395866453803,84000,False,True,False,2,16.96,1968.0,0.0,5.0
Honda CR-V 2.4 4WD AT,Honda,2004,2.5409388178099594,120000,True,True,False,3,10.1,2354.0,0.0,5.0
Maruti Swift VDI,Maruti,2013,2.559079084122864,100000,False,True,True,3,22.9,1248.0,0.0,5.0
Volvo XC60 Inscription D5 BSIV,Volvo,2018,2.742146180222047,50000,False,True,False,1,11.2,1969.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX Option,Hyundai,2015,2.625791914476011,73500,False,True,True,1,19.67,1582.0,0.0,5.0
Hyundai Xcent 1.1 CRDi SX,Hyundai,2016,2.5868521771966164,34000,False,True,True,2,24.4,1120.0,0.0,5.0
Nissan Kicks XV D BSIV,Nissan,2019,2.638902468679082,23000,False,True,True,1,20.45,1461.0,0.0,5.0
Ford Fiesta 1.4 SXi TDCi ABS,Ford,2008,2.490933555856897,163000,False,True,True,3,17.8,1399.0,0.0,5.0
Chevrolet Optra Magnum 2.0 LT,Chevrolet,2011,2.534612089697972,119000,False,True,True,2,16.52,1991.0,0.0,5.0
Toyota Innova Crysta 2.8 ZX AT BSIV,Toyota,2017,2.680510385945883,50000,False,True,False,1,11.36,2755.0,0.0,7.0
Honda City i-DTEC VX,Honda,2019,2.633317356967108,10500,False,True,True,1,25.6,1498.0,0.0,5.0
Mitsubishi Lancer 2.0 LXd,Mitsubishi,2000,2.478082633484265,280000,False,True,True,2,14.8,1998.0,0.0,5.0
Volkswagen Vento Diesel Highline,Volkswagen,2013,2.5409388178099594,155000,False,True,True,2,20.54,1598.0,0.0,5.0
Ford Fiesta 1.4 SXi TDCi ABS,Ford,2010,2.5409388178099594,163000,False,True,True,1,17.8,1399.0,0.0,5.0
Honda City 2017-2020 GXi,Honda,2008,2.5291264557754007,75000,True,True,True,1,17.7,1497.0,0.0,5.0
Maruti Estilo LXI,Maruti,2008,2.483483061484839,56000,True,True,True,3,0.0,1248.0,,5.0
Honda City i DTec E,Honda,2016,2.606211706418953,80000,False,True,True,1,26.0,1498.0,0.0,5.0
Honda City i DTEC V,Honda,2014,2.5929553083003656,120000,False,True,True,2,26.0,1498.0,0.0,5.0
Tata Indica V2 DLE BSIII,Tata,2007,2.4053350334627517,120000,False,True,True,3,17.88,1396.0,0.0,5.0
Skoda Octavia Ambiente 1.9 TDI MT,Skoda,2007,2.499857233887406,175000,False,True,True,2,18.7,1896.0,0.0,5.0
Maruti Alto 800 LXI,Maruti,2017,2.5332785229400647,15000,True,True,True,1,24.7,796.0,0.0,5.0
Maruti Swift Dzire ZDI,Maruti,2012,2.5911797685507985,100000,False,True,True,2,23.4,1248.0,0.0,5.0
Maruti Wagon R LX Minor,Maruti,2009,2.483483061484839,80000,True,True,True,2,18.9,998.0,0.0,5.0
Maruti Celerio VXI,Maruti,2015,2.5421410555021846,84000,True,True,True,2,23.1,998.0,0.0,5.0
Ford Figo Petrol LXI,Ford,2010,2.493264304579342,50000,True,True,True,2,15.6,1196.0,0.0,5.0
Fiat Palio 1.2 ELX,Fiat,2003,2.4119999256830145,50000,True,True,True,2,0.0,1248.0,,5.0
Maruti Omni 8 Seater BSIV,Maruti,2012,2.478082633484265,35000,True,True,True,2,14.0,796.0,0.0,5.0
Hyundai i10 Era,Hyundai,2011,2.534612089697972,30000,True,True,True,1,19.81,1086.0,0.0,5.0
Hyundai i20 1.2 Asta Dual Tone,Hyundai,2018,2.6027489291060784,2388,True,True,True,1,18.6,1197.0,0.0,5.0
Maruti Vitara Brezza LDi,Maruti,2017,2.5941143287542214,16200,False,True,True,1,24.3,1248.0,0.0,5.0
Maruti Alto K10 VXI Airbag,Maruti,2019,2.550256452090456,15000,True,True,True,1,23.95,998.0,0.0,5.0
Hyundai Verna VTVT 1.6 SX Option,Hyundai,2019,2.6357950539493475,5000,True,True,True,1,17.0,1591.0,0.0,5.0
Datsun GO D,Datsun,2016,2.478082633484265,42000,True,True,True,1,20.63,1198.0,0.0,5.0
Hyundai Santro Xing GL Plus,Hyundai,2013,2.4964121977131546,120000,True,True,True,2,17.92,1086.0,0.0,5.0
Tata Safari DICOR 2.2 LX 4x2,Tata,2011,2.561855688375752,60000,False,True,True,2,13.93,2179.0,0.0,7.0
Maruti 800 Std,Maruti,2012,2.478082633484265,76000,True,True,True,1,16.1,796.0,0.0,4.0
Ford Aspire Trend Plus,Ford,2018,2.590577723994124,15000,True,True,True,1,20.4,1194.0,0.0,5.0
Skoda Octavia L and K 1.9 TDI (MT),Skoda,2007,2.5200498461606777,100000,False,True,True,2,16.6,1896.0,0.0,5.0
Hyundai Verna 1.6 SX VTVT AT,Hyundai,2012,2.570401397507102,83000,True,True,False,1,15.74,1591.0,0.0,5.0
Chevrolet Cruze LTZ AT,Chevrolet,2016,2.6047489330351623,67600,False,True,False,1,14.81,1998.0,0.0,5.0
Mitsubishi Pajero Sport Anniversary Edition,Mitsubishi,2015,2.641814532840189,160000,False,True,True,2,13.5,2477.0,0.0,7.0
Hyundai EON Era Plus,Hyundai,2014,2.5200498461606777,80000,True,True,True,2,21.1,814.0,0.0,5.0
Honda Amaze VX i-DTEC,Honda,2013,2.5653976847284916,100000,False,True,True,1,25.8,1498.0,0.0,5.0
Volkswagen Jetta 2.0 TDI Comfortline,Volkswagen,2010,2.5571668309410573,100000,False,True,True,1,15.0,1896.0,0.0,5.0
Hyundai i20 1.4 CRDi Era,Hyundai,2010,2.5467609805721936,90000,False,True,True,2,23.0,1396.0,0.0,5.0
Skoda Rapid Ultima 1.6 TDI Elegance,Skoda,2012,2.5332785229400647,140000,False,True,True,1,20.5,1598.0,0.0,5.0
Maruti Swift Dzire VXI 1.2,Maruti,2018,2.5881162238935986,25000,True,True,True,1,21.21,1197.0,0.0,5.0
Toyota Innova Crysta 2.4 GX MT 8S BSIV,Toyota,2018,2.6613977595860283,20000,False,True,True,1,13.68,2393.0,0.0,8.0
Maruti 800 AC,Maruti,2012,2.443470357682056,30000,True,True,True,1,16.1,796.0,0.0,4.0
Ford Aspire Trend Plus,Ford,2018,2.598566149162662,13000,True,True,True,1,20.4,1194.0,0.0,5.0
Hyundai i20 1.2 Asta,Hyundai,2018,2.6006891857056695,42000,True,True,True,1,18.6,1197.0,0.0,5.0
Hyundai EON 1.0 Kappa Magna Plus Optional,Hyundai,2018,2.5467609805721936,10000,True,True,True,2,20.3,998.0,0.0,5.0
Maruti Alto K10 2010-2014 VXI,Maruti,2012,2.5097116808831177,13000,True,True,True,1,20.92,998.0,0.0,5.0
Renault Triber RXZ BSIV,Renault,2019,2.5996358133442783,6500,True,True,True,1,20.0,999.0,0.0,7.0
Hyundai EON Magna Plus,Hyundai,2013,2.5011098583861155,49500,True,True,True,2,21.1,814.0,0.0,5.0
Hyundai i20 1.4 CRDi Sportz,Hyundai,2011,2.5467609805721936,50000,False,True,True,1,23.0,1396.0,0.0,5.0
Maruti Baleno Alpha 1.2,Maruti,2016,2.5941143287542214,35000,True,True,True,2,21.4,1197.0,0.0,5.0
Mahindra Verito 1.5 D4 BSIV,Mahindra,2015,2.553182438920822,120000,False,True,True,2,21.03,1461.0,0.0,5.0
Tata Zest Revotron 1.2 XT,Tata,2014,2.5489653144403843,50000,True,True,True,2,17.57,1193.0,0.0,5.0
Skoda Rapid 1.6 MPI Elegance,Skoda,2012,2.5541993684595075,116000,True,True,True,1,15.0,1598.0,0.0,5.0
Hyundai Verna 1.6 SX CRDi (O),Hyundai,2012,2.5868521771966164,110000,False,True,True,2,22.32,1582.0,0.0,5.0
Mahindra XUV500 W4,Mahindra,2013,2.6047489330351623,70000,False,True,True,2,15.1,2179.0,0.0,7.0
Fiat Grande Punto 1.3 Emotion (Diesel),Fiat,2011,2.521641495488196,100000,False,True,True,3,20.3,1248.0,0.0,5.0
Hyundai Grand i10 SportZ Edition,Hyundai,2015,2.574165326942538,20000,True,True,True,1,18.9,1197.0,0.0,5.0
Maruti Swift Dzire AMT ZDI Plus,Maruti,2018,2.6027489291060784,60000,False,True,False,1,28.4,1248.0,0.0,5.0
Honda Jazz 1.5 V i DTEC,Honda,2016,2.5941143287542214,30000,False,True,True,2,27.3,1498.0,0.0,5.0
Renault Pulse RxL,Renault,2012,2.5097116808831177,75000,False,True,True,1,23.08,1461.0,0.0,5.0
Maruti Swift 1.3 ZXI,Maruti,2006,2.5133183736803275,110000,True,True,True,3,0.0,1248.0,,5.0
Maruti Swift 1.3 VXi,Maruti,2006,2.5078410759756937,90000,True,True,True,4,0.0,1248.0,,5.0
Tata Indica V2 DLS TC,Tata,2006,2.443470357682056,110000,False,True,True,3,16.8,1405.0,0.0,5.0
Hyundai Accent GLS 1.6,Hyundai,2004,2.4517148155804023,120000,True,True,True,4,14.4,1599.0,0.0,5.0
Tata Indica Vista Aqua 1.4 TDI,Tata,2009,2.4791933432088267,48000,False,True,True,2,17.0,1405.0,0.0,5.0
Maruti Ignis Zeta AMT,Maruti,2020,2.5881162238935986,5000,True,True,False,1,20.89,1197.0,0.0,5.0
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,Chevrolet,2016,2.590577723994124,120000,False,True,True,1,13.58,2499.0,0.0,10.0
Toyota Platinum Etios 1.4 GXD,Toyota,2018,2.6076439998447776,116000,False,True,True,1,23.59,1364.0,0.0,5.0
Maruti Swift LXI,Maruti,2020,2.5653976847284916,1000,True,True,True,1,21.21,1197.0,0.0,5.0
Hyundai Xcent 1.2 VTVT S AT,Hyundai,2018,2.584912252440522,15000,True,True,False,1,17.36,1197.0,0.0,5.0
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,Maruti,2018,2.6239576692260163,5000,False,True,True,1,25.1,1248.0,0.0,5.0
Tata Tiago 2019-2020 XZ Plus Dual Tone,Tata,2019,2.5662564153311536,3500,True,True,True,1,23.84,1199.0,0.0,5.0
Ford Figo 1.5D Titanium MT,Ford,2015,2.571202181814284,80000,False,True,True,1,25.83,1498.0,0.0,5.0
Maruti Omni MPI STD BSIII 8-STR W/ IMMOBILISER,Maruti,2008,2.4517148155804023,48676,True,True,True,1,19.7,796.0,0.0,8.0
Hyundai Santro Xing XL eRLX Euro II,Hyundai,2006,2.4476992630576646,60000,True,True,True,3,0.0,1248.0,,5.0
BMW 6 Series GT 630d Luxury Line,BMW,2018,2.7458935275249643,30000,False,True,False,1,17.09,2993.0,0.0,4.0
Hyundai i20 1.2 Magna Executive,Hyundai,2014,2.560016735073869,72000,True,False,True,1,18.6,1197.0,0.0,5.0
Maruti Swift VXI BSIV,Maruti,2015,2.570401397507102,51000,True,False,True,1,22.0,1197.0,0.0,5.0
Maruti Ignis Zeta,Maruti,2017,2.578029100497648,29000,True,False,True,1,20.89,1197.0,0.0,5.0
Maruti Wagon R VXI 1.2,Maruti,2015,2.5500428541964473,28000,True,False,True,1,20.52,1197.0,0.0,5.0
Maruti Swift VDI BSIV,Maruti,2011,2.552150983859205,97000,False,False,True,1,25.2,1248.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2018,2.606211706418953,59000,False,False,True,1,28.4,1248.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2019,2.6066924631729558,27000,False,True,True,1,28.4,1248.0,0.0,5.0
Renault KWID RXT,Renault,2018,2.5467609805721936,30000,True,True,True,1,25.17,799.0,0.0,5.0
Mahindra Scorpio 1.99 S6 Plus,Mahindra,2015,2.616079577558795,70000,False,True,True,1,15.4,1997.0,0.0,7.0
Mahindra XUV500 W6 2WD,Mahindra,2014,2.6076439998447776,69000,False,False,True,1,15.1,2179.0,0.0,7.0
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,Maruti,2018,2.6250641821760077,15000,False,True,True,1,25.1,1248.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2019,2.6095083856715187,35700,False,False,True,1,28.4,1248.0,0.0,5.0
Hyundai Verna 1.6 SX,Hyundai,2012,2.5467609805721936,120000,False,True,True,3,22.32,1582.0,0.0,5.0
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,2013,2.5409388178099594,120000,False,True,True,1,22.07,1199.0,0.0,5.0
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,2013,2.5489653144403843,80000,False,True,True,1,22.07,1199.0,0.0,5.0
Maruti Alto K10 2010-2014 VXI,Maruti,2010,2.4769557544203074,120000,True,True,True,1,20.92,998.0,0.0,5.0
Maruti Baleno Delta 1.3,Maruti,2017,2.596375943163952,36000,False,True,True,1,27.39,1248.0,0.0,5.0
Toyota Etios Liva GD,Toyota,2014,2.562936644767239,120000,False,True,True,1,23.59,1364.0,0.0,5.0
Maruti Omni E MPI STD BS IV,Maruti,2017,2.5232004037997515,9000,True,True,True,1,16.8,796.0,0.0,8.0
Tata Nano Lx BSIV,Tata,2012,2.4119999256830145,50000,True,True,True,2,25.4,624.0,0.0,4.0
Renault KWID Climber 1.0 MT BSIV,Renault,2019,2.534612089697972,35000,True,True,True,1,23.01,999.0,0.0,5.0
Mahindra Xylo E4,Mahindra,2011,2.478082633484265,130000,False,True,True,2,14.0,2498.0,0.0,7.0
Ford Figo Diesel Titanium,Ford,2010,2.5232004037997515,70000,False,True,True,1,20.0,1399.0,0.0,5.0
Maruti Swift Dzire VDi,Maruti,2012,2.539716459069636,90000,False,True,True,3,19.3,1248.0,0.0,5.0
Tata Nexon 1.2 Revotron XM,Tata,2018,2.5996358133442783,35000,True,True,True,1,17.0,1198.0,0.0,5.0
Volkswagen Polo Petrol Highline 1.2L,Volkswagen,2012,2.560016735073869,80000,True,True,True,1,16.47,1198.0,0.0,5.0
Maruti Swift Vdi BSIII,Maruti,2008,2.5232004037997515,120000,False,True,True,2,17.8,1248.0,0.0,5.0
Tata Nano Cx,Tata,2011,2.4119999256830145,80000,True,True,True,1,26.0,624.0,0.0,4.0
Toyota Etios Liva G,Toyota,2015,2.57656792129859,30000,True,True,True,1,17.71,1197.0,0.0,5.0
Hyundai Verna 1.6 CRDi SX,Hyundai,2016,2.6098751638309134,60000,False,True,True,1,23.9,1582.0,0.0,5.0
Skoda Octavia L and K 1.9 TDI (MT),Skoda,2007,2.527688832016328,200000,False,True,True,2,16.6,1896.0,0.0,5.0
Ford EcoSport 1.5 TDCi Titanium BSIV,Ford,2017,2.620837474185661,101000,False,True,True,1,22.77,1498.0,0.0,5.0
Ford Fiesta 1.4 Duratorq ZXI,Ford,2007,2.5059228222784604,110000,False,True,True,1,17.8,1399.0,0.0,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,2014,2.629317243041716,136000,False,True,True,3,12.99,2494.0,0.0,8.0
Chevrolet Tavera B2 8 Seats BSIII,Chevrolet,2011,2.5941143287542214,250000,False,True,True,2,14.8,2499.0,0.0,7.0
Chevrolet Cruze LTZ,Chevrolet,2012,2.5815548399062984,74000,False,True,True,4,17.3,1998.0,0.0,5.0
Chevrolet Tavera Neo LT-L - 9 seats BSII,Chevrolet,2010,2.5305366241667904,265000,False,True,True,4,14.8,2499.0,0.0,9.0
Honda Jazz 1.2 VX i VTEC,Honda,2015,2.5996358133442783,22700,True,True,True,1,18.7,1199.0,0.0,5.0
Hyundai Grand i10 Sportz,Hyundai,2016,2.578029100497648,45000,True,True,True,1,18.9,1197.0,0.0,5.0
Maruti Eeco 5 Seater AC BSIV,Maruti,2011,2.5200498461606777,36000,True,True,True,2,15.37,1196.0,0.0,5.0
Maruti Swift Dzire ZDI,Maruti,2015,2.584912252440522,57000,False,True,True,2,26.59,1248.0,0.0,5.0
Tata Tiago 1.05 Revotorq XZ,Tata,2018,2.580165647868961,33000,False,True,True,1,27.28,1047.0,0.0,5.0
Maruti Ertiga VXI,Maruti,2012,2.5829171246566136,59000,True,True,True,1,16.02,1373.0,0.0,7.0
Volkswagen Vento Diesel Highline,Volkswagen,2012,2.553182438920822,200000,False,True,True,1,20.54,1598.0,0.0,5.0
Ford Figo Petrol Titanium,Ford,2011,2.516760082909491,80000,True,True,True,2,15.6,1196.0,0.0,5.0
Datsun RediGO S,Datsun,2018,2.5291264557754007,50000,True,True,True,1,22.7,799.0,0.0,5.0
Maruti Ritz VDi,Maruti,2011,2.5467609805721936,118000,False,True,True,2,21.1,1248.0,0.0,5.0
Tata Indica Vista TDI LS,Tata,2014,2.4517148155804023,250000,False,True,True,2,19.1,1405.0,0.0,5.0
Tata Nexon 1.5 Revotorq XZ Plus,Tata,2018,2.6243285235236744,20000,False,True,True,1,21.5,1497.0,0.0,5.0
Tata Nexon 1.5 Revotorq XZ Plus,Tata,2018,2.623584694781118,21871,False,True,True,1,21.5,1497.0,0.0,5.0
Mahindra KUV 100 mFALCON D75 K8,Mahindra,2016,2.5483110171382544,120000,False,True,True,1,25.32,1198.0,0.0,6.0
Tata Indica Vista TDI LX,Tata,2014,2.5291264557754007,100000,False,True,True,1,19.1,1405.0,0.0,5.0
Mahindra Bolero 2011-2019 ZLX,Mahindra,2012,2.5627577644187696,50000,False,True,True,1,15.96,2523.0,0.0,7.0
Maruti Swift VDI BSIV,Maruti,2014,2.508594907168066,50000,False,True,True,1,0.0,1248.0,,5.0
Maruti Alto 800 LXI Airbag,Maruti,2015,2.5200498461606777,70000,True,True,True,1,22.74,796.0,0.0,5.0
Chevrolet Enjoy 1.3 TCDi LS 8,Chevrolet,2016,2.578029100497648,80000,False,True,True,1,18.2,1248.0,0.0,8.0
Tata Tiago 1.2 Revotron XZ,Tata,2018,2.5743179027663876,25000,True,True,True,1,23.84,1199.0,0.0,5.0
Mahindra Scorpio S5 BSIV,Mahindra,2019,2.625791914476011,60000,False,True,True,1,16.36,2179.0,0.0,7.0
Maruti Alto 800 LXI Optional,Maruti,2017,2.538723641798471,25000,True,True,True,1,24.7,796.0,0.0,5.0
Maruti Alto 800 VXI Optional,Maruti,2018,2.5467609805721936,50000,True,True,True,1,24.7,796.0,0.0,5.0
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Tata,2018,2.6220722727261374,14000,False,True,True,1,21.5,1497.0,0.0,5.0
Maruti 800 AC,Maruti,2005,2.3715902894886067,55425,True,True,True,2,16.1,796.0,0.0,4.0
Mahindra Bolero 2011-2019 SLX,Mahindra,2013,2.570401397507102,76000,False,True,True,1,15.96,2523.0,0.0,7.0
Toyota Fortuner 2.8 4WD AT BSIV,Toyota,2020,2.7066266127990493,3000,False,True,False,1,15.04,2755.0,0.0,7.0
Mahindra TUV 300 T8,Mahindra,2016,2.5881162238935986,139000,False,True,True,1,18.49,1493.0,0.0,7.0
Volkswagen Vento 1.6 Highline,Volkswagen,2014,2.5627577644187696,100000,True,True,True,1,15.04,1598.0,0.0,5.0
Hyundai Creta 1.6 CRDi SX,Hyundai,2015,2.6232098025831645,60000,False,True,True,1,19.67,1582.0,0.0,5.0
Skoda Rapid 1.6 MPI AT Elegance,Skoda,2013,2.5561911967927102,35000,True,True,False,2,14.3,1598.0,0.0,5.0
Tata Sumo CX 9 Seater,Tata,2008,2.478082633484265,120000,False,True,True,1,12.2,1948.0,0.0,9.0
Maruti Ertiga ZDI,Maruti,2013,2.5996358133442783,37659,False,True,True,1,20.77,1248.0,0.0,7.0
Maruti Ritz VDi,Maruti,2012,2.5200498461606777,89000,False,True,True,2,23.2,1248.0,0.0,5.0
Maruti Ertiga ZDI,Maruti,2013,2.5974796982710355,37500,False,True,True,2,20.77,1248.0,0.0,7.0
Tata Tiago 1.2 Revotron XTA,Tata,2018,2.5743179027663876,5000,True,True,False,1,23.84,1199.0,0.0,5.0
Hyundai Grand i10 1.2 Kappa Asta,Hyundai,2013,2.560942107631475,21000,True,True,True,1,18.9,1197.0,0.0,5.0
Maruti Alto K10 LXI,Maruti,2017,2.5319203323418096,10000,True,True,True,2,23.95,998.0,0.0,5.0
Maruti Swift Dzire VDI,Maruti,2017,2.6047489330351623,30000,False,True,True,1,28.4,1248.0,0.0,5.0
Maruti Eeco 7 Seater Standard BSIV,Maruti,2015,2.534612089697972,19800,True,True,True,1,15.37,1196.0,0.0,7.0
Maruti Ritz VDi,Maruti,2011,2.5200498461606777,90000,False,True,True,3,21.1,1248.0,0.0,5.0
Honda Brio Exclusive Edition,Honda,2014,2.5433238024898097,33033,True,False,True,1,19.4,1198.0,0.0,5.0
Hyundai Grand i10 AT Asta,Hyundai,2015,2.568772247402629,63063,True,False,False,1,18.9,1197.0,0.0,5.0
Maruti Wagon R LXI Minor,Maruti,2007,2.443470357682056,70000,True,True,True,2,18.9,1061.0,0.0,5.0
Maruti Wagon R LX BSIII,Maruti,2007,2.443470357682056,80000,True,True,True,2,17.3,1061.0,0.0,5.0
Maruti Ertiga VDI,Maruti,2013,2.5815548399062984,120000,False,True,True,3,20.77,1248.0,0.0,7.0
Maruti Swift Dzire VDi,Maruti,2012,2.544718216165651,120000,False,True,True,1,19.3,1248.0,0.0,5.0
Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,2.5881162238935986,50000,False,True,True,1,24.0,1186.0,0.0,5.0
Honda City i DTEC VX,Honda,2014,2.5941143287542214,167000,False,True,True,1,25.1,1498.0,0.0,5.0
Chevrolet Spark 1.0 PS,Chevrolet,2008,2.4187887030989095,80000,True,True,True,1,16.0,995.0,0.0,5.0
Tata Indigo CS eLX BS IV,Tata,2014,2.5078410759756937,100000,False,True,True,2,25.0,1396.0,0.0,5.0
Maruti Ciaz ZDi Plus SHVS,Maruti,2017,2.5941143287542214,60000,False,True,True,1,28.09,1248.0,0.0,5.0
Renault Captur 1.5 Diesel RXT,Renault,2017,2.6181364375191847,50000,False,True,True,1,20.37,1461.0,0.0,5.0
Hyundai i20 Sportz 1.2,Hyundai,2014,2.5743179027663876,17000,True,True,True,1,18.6,1197.0,0.0,5.0
Maruti Baleno Delta 1.2,Maruti,2017,2.5815548399062984,46000,True,True,True,1,21.4,1197.0,0.0,5.0
Maruti Swift VDI Optional,Maruti,2015,2.570401397507102,60000,False,True,True,1,25.2,1248.0,0.0,5.0
Maruti Wagon R LX,Maruti,2006,2.4053350334627517,198000,True,True,True,2,18.9,998.0,0.0,5.0
Hyundai Xcent 1.1 CRDi SX,Hyundai,2015,2.561855688375752,60000,False,True,True,1,24.4,1120.0,0.0,5.0
Toyota Corolla Altis Diesel D4DJ,Toyota,2012,2.570722634857391,90000,False,True,True,4,21.43,1364.0,0.0,5.0
Chevrolet Spark 1.0 LS,Chevrolet,2011,2.478082633484265,40000,True,True,True,2,18.0,995.0,0.0,5.0
Maruti Alto LXi,Maruti,2011,2.5115368702785252,90000,True,True,True,1,19.7,796.0,0.0,5.0
Maruti Alto LXi,Maruti,2010,2.4977224546738777,80000,True,True,True,1,19.7,796.0,0.0,5.0
Maruti Alto LX,Maruti,2003,2.443470357682056,164000,True,True,True,3,19.7,796.0,0.0,5.0
Mahindra Bolero SLE BSIII,Mahindra,2011,2.5571668309410573,70000,False,True,True,2,13.6,2523.0,0.0,7.0
Audi Q5 35TDI Premium Plus,Audi,2018,2.7210016548413867,31800,False,False,False,1,17.01,1968.0,0.0,5.0
Honda CR-V 2.0L 2WD AT,Honda,2016,2.647281642081681,74000,True,False,False,1,13.7,1997.0,0.0,5.0
Lexus ES 300h,Lexus,2019,2.737900693654952,20000,True,False,False,1,22.37,2487.0,0.0,5.0
Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,2.7066266127990493,45000,False,False,False,1,19.33,1999.0,0.0,5.0
Jeep Wrangler 2016-2019 3.6 4X4,Jeep,2017,2.7230371688032333,17000,True,True,False,1,9.5,3604.0,0.0,5.0
Mahindra Thar CRDe AC,Mahindra,2018,2.6181364375191847,12000,False,False,True,1,16.55,2498.0,0.0,6.0
Toyota Camry 2.5 Hybrid,Toyota,2016,2.6747455566574194,68089,True,False,False,1,19.16,2494.0,0.0,5.0
Honda Jazz VX,Honda,2016,2.5815548399062984,56494,True,False,True,1,18.2,1199.0,0.0,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,2.6047489330351623,79328,False,False,True,2,12.99,2494.0,0.0,7.0
Honda Amaze V CVT Petrol BSIV,Honda,2019,2.6075494373167767,7032,True,False,False,1,19.0,1199.0,0.0,5.0
BMW 5 Series 520d Sport Line,BMW,2018,2.721414165479229,10000,False,False,False,1,22.48,1995.0,0.0,5.0
Mercedes-Benz E-Class Exclusive E 200 BSIV,Mercedes-Benz,2019,2.738525682324174,17000,True,False,False,1,15.0,1991.0,0.0,5.0
Land Rover Discovery Sport TD4 SE,Land,2019,2.72913226804608,21000,False,False,False,1,12.83,1999.0,0.0,7.0
Tata Hexa XE,Tata,2017,2.623584694781118,26500,False,False,True,1,17.6,2179.0,0.0,7.0
Mercedes-Benz S-Class S 350 CDI,Mercedes-Benz,2017,2.7477368330825795,37000,False,False,False,1,13.5,2987.0,0.0,5.0
Hyundai Grand i10 1.2 Kappa Magna AT,Hyundai,2016,2.570401397507102,45629,True,False,False,1,18.9,1197.0,0.0,5.0
Hyundai Venue SX Plus Turbo DCT BSIV,Hyundai,2019,2.634281198726045,3500,True,False,False,1,18.15,998.0,0.0,5.0
Honda CR-V 2.4L 4WD AT AVN,Honda,2017,2.6613977595860283,52000,True,False,False,1,12.0,2354.0,0.0,5.0
Mahindra Bolero Power Plus SLE,Mahindra,2019,2.6037561880231173,35000,False,True,True,1,16.5,1493.0,0.0,7.0
Mahindra KUV 100 G80 K2,Mahindra,2018,2.5571668309410573,15000,True,True,True,1,18.15,1198.0,0.0,6.0
Maruti Wagon R LXI Optional,Maruti,2018,2.5627577644187696,14000,True,True,True,1,20.51,998.0,0.0,5.0
Mahindra XUV300 W8 Option BSIV,Mahindra,2019,2.634726288306082,20000,True,True,True,1,17.0,1197.0,0.0,5.0
Maruti Wagon R LXI BS IV,Maruti,2017,2.547207235378915,68850,True,False,True,1,18.9,998.0,0.0,5.0
Tata Tiago 1.2 Revotron XE,Tata,2016,2.521008788502868,45775,True,False,True,1,23.84,1199.0,0.0,5.0
Chevrolet Spark 1.0 LT,Chevrolet,2012,2.4238980612040533,70000,True,True,True,2,16.2,995.0,0.0,5.0
Maruti Wagon R LXI,Maruti,2015,2.537970088715378,68203,True,False,True,1,21.79,998.0,0.0,5.0
Hyundai Grand i10 SportZ Edition,Hyundai,2014,2.553182438920822,30000,True,True,True,2,18.9,1197.0,0.0,5.0
Renault KWID RXL,Renault,2018,2.5467609805721936,25000,True,True,True,1,25.17,799.0,0.0,5.0
Renault Duster 85PS Diesel RxE,Renault,2016,2.5881162238935986,90000,False,True,True,2,19.87,1461.0,0.0,5.0
Tata Manza Aqua Quadrajet,Tata,2011,2.432304788500145,97343,False,False,True,1,18.8,1248.0,0.0,5.0
Maruti Omni 8 Seater BSII,Maruti,2008,2.483483061484839,70000,True,True,True,4,19.7,796.0,0.0,8.0
Maruti Omni E 8 Str STD,Maruti,2008,2.462666921556555,70000,True,True,True,4,0.0,1248.0,,5.0
Hyundai i10 Sportz,Hyundai,2014,2.5319203323418096,31000,True,True,True,1,20.36,1197.0,0.0,5.0
Mahindra Scorpio S4 7 Seater,Mahindra,2014,2.5941143287542214,70000,False,True,True,1,15.4,2179.0,0.0,7.0
Hyundai EON D Lite Plus,Hyundai,2014,2.493264304579342,62000,True,True,True,1,21.1,814.0,0.0,5.0
Maruti 800 AC,Maruti,2008,2.4181651164683835,29000,True,True,True,1,16.1,796.0,0.0,4.0
Tata Safari DICOR 2.2 LX 4x2,Tata,2012,2.4672989739557343,82507,False,False,True,1,13.93,2179.0,0.0,7.0
Chevrolet Beat LS,Chevrolet,2010,2.4517148155804023,60000,True,True,True,2,18.6,1199.0,0.0,5.0
